Country,Year,Artificial surfaces (including urban and associated areas): Climate altering,Cover Index: Climate altering,Grassland: Climate regulating,Herbaceous crops: Climate altering,Inland water bodies: Climate regulating,Mangroves: Climate regulating,Permanent snow and glaciers: Climate regulating,Shrub-covered areas: Climate regulating,"Shrubs and/or herbaceous vegetation, aquatic or regularly flooded: Climate regulating",Sparsely natural vegetated areas: Climate neutral,Terrestrial barren land: Climate neutral,Tree-covered areas: Climate regulating,Woody crops: Climate regulating
Spain,2017,576.5857,100.8443113,7383.7555,15911.5701,441.6894,0.0,0.0,6183.1255,51.0831,956.884,490.2847,12493.295,6143.7471
Spain,2018,597.8025,99.06683345,7367.6894,15599.7372,441.7747,0.0,0.0,6176.3668,50.2848,955.2564,486.797,12542.6207,6413.7015
Spain,2019,601.1798,98.52803204,7370.6595,15508.2588,441.9375,0.0,0.0,6176.8942,50.1376,956.3647,485.9987,12545.0718,6495.5081
Spain,2020,601.1333,98.53258753,7373.4656,15509.0773,440.9221,0.0,0.0,6176.1017,50.1608,955.5509,485.8359,12543.9976,6495.8509
Sri Lanka,1992,45.3168,78.84305448,421.884,1254.3028,183.8558,18.9111,0.0,1088.6251,0.0233,7.2622,1.5346,2246.4259,1385.9699
Sri Lanka,1993,46.1945,77.76216008,421.8355,1235.608,183.8093,18.9111,0.0,1088.4476,0.0233,7.2622,1.5346,2246.3852,1404.1
Sri Lanka,1994,47.0316,77.93355088,421.8069,1237.5961,183.7473,18.9111,0.0,1088.2903,0.0233,7.2622,1.5346,2246.3271,1401.5811
Sri Lanka,1995,48.0662,79.71735588,430.5815,1265.965,183.197,18.9576,0.0,1114.8277,0.0233,7.3784,1.5346,2154.7255,1428.8544
Sri Lanka,1996,49.1591,80.1778395,432.8974,1272.4626,183.352,18.9808,0.0,1123.9066,0.0233,7.3087,1.5346,2129.9175,1434.5689
Sri Lanka,1997,50.1937,81.01850515,438.8741,1285.2852,183.3055,18.9576,0.0,1144.6689,0.0233,7.3087,1.5346,2076.5666,1447.3932
Sri Lanka,1998,51.4493,81.11850256,438.8582,1285.6779,183.259,18.9498,0.0,1144.422,0.0233,7.3087,1.5346,2076.4217,1446.2068
Sri Lanka,1999,52.5014,82.59067242,456.833,1308.8925,183.5923,18.9808,0.0,1194.6917,0.0233,7.3087,1.5346,1983.463,1446.29
Sri Lanka,2000,53.8791,83.56934655,460.0239,1323.6469,184.4448,18.9886,0.0,1211.2148,0.0233,7.2854,1.5346,1953.6943,1439.3756
Sri Lanka,2001,54.2918,84.42705696,480.9214,1337.3724,184.8633,19.2366,0.0,1258.9742,0.0233,7.2854,1.5346,1856.8949,1452.7135
Sri Lanka,2002,54.6231,86.16890303,485.7224,1365.753,184.8633,19.2443,0.0,1268.5103,0.0233,7.3009,1.5346,1836.581,1429.955
Sri Lanka,2003,55.1811,86.96905327,486.4327,1378.3844,184.6231,19.5001,0.0,1264.8726,0.0233,7.3009,1.5346,1834.3462,1421.9123
Sri Lanka,2004,56.0356,85.29210445,487.498,1349.8877,184.6851,19.5233,0.0,1261.6055,0.0233,7.3009,1.5346,1831.1383,1454.879
Sri Lanka,2005,58.7095,93.88569818,487.6522,1488.8674,184.6386,19.5466,0.0,1260.5929,0.0233,7.3009,1.5346,1832.335,1312.9103
Sri Lanka,2006,61.0463,92.82727546,488.5854,1469.084,184.7006,19.5776,0.0,1260.5243,0.0233,7.3242,1.5346,1832.54,1329.1712
Sri Lanka,2007,63.1447,90.42024001,490.2188,1427.3089,184.5146,19.6706,0.0,1261.4935,0.0233,7.3319,1.5346,1842.9271,1355.9434
Sri Lanka,2008,65.1734,97.89113026,492.8652,1548.4276,184.4526,19.7714,0.0,1266.1674,0.0233,7.3319,1.5346,1836.0738,1232.2903
Sri Lanka,2009,67.7892,97.35193005,494.3676,1536.9238,184.3906,19.7481,0.0,1269.2288,0.0233,7.4094,1.5346,1830.3493,1242.3467
Sri Lanka,2010,69.9864,96.96272714,494.981,1528.3111,184.4061,19.7636,0.0,1268.3394,0.0233,7.4094,1.5346,1831.2356,1248.1208
Sri Lanka,2011,72.3813,99.99254412,497.7596,1575.8586,184.3518,19.7714,0.0,1272.3906,0.0233,7.4094,1.5346,1822.5539,1200.0769
Sri Lanka,2012,75.5842,99.68019633,498.1072,1567.5071,184.2976,19.7404,0.0,1271.1024,0.0233,7.4094,1.5346,1823.0306,1205.7747
Sri Lanka,2013,80.7227,99.82500968,498.3505,1564.7556,184.2045,19.7249,0.0,1265.5663,0.0233,7.5412,1.5346,1828.0296,1203.6581
Sri Lanka,2014,85.0707,99.91002131,498.2726,1561.8089,185.4756,19.7791,0.0,1259.9104,0.0233,7.5412,1.5346,1833.3034,1201.3915
Sri Lanka,2015,87.1924,100.0,498.2323,1561.1704,185.4214,19.7791,0.0,1259.0246,0.0233,7.5412,1.5346,1833.2918,1200.9003
Sri Lanka,2016,87.1924,98.1533267,493.9568,1530.7305,185.4989,20.5076,0.0,1319.7899,0.0233,7.5722,1.5346,1838.8085,1168.4966
Sri Lanka,2017,87.2505,98.30490282,493.6511,1533.1709,185.4989,20.5386,0.0,1323.6267,0.0233,7.5644,1.5423,1839.9273,1161.3172
Sri Lanka,2018,87.2621,99.8868468,497.1198,1559.2355,185.7701,20.7402,0.0,1328.8715,0.0233,7.5489,1.5423,1829.1972,1136.8004
Sri Lanka,2019,87.2854,99.55896388,501.3112,1553.8075,190.0019,21.0114,0.0,1324.1542,0.0233,7.5024,1.5423,1834.6039,1132.8678
Sri Lanka,2020,87.1924,99.53687951,502.4428,1553.4677,189.9709,20.9494,0.0,1323.5365,0.0233,7.4947,1.5501,1834.5845,1132.6201
Thailand,1992,96.7428,104.7443616,3964.6886,24836.6604,868.064,314.6521,0.0,5537.4594,11.7884,30.3739,0.2403,11371.3834,4806.5378
Thailand,1993,97.3416,104.4708128,3964.7035,24770.9329,868.0563,314.6288,0.0,5537.4559,11.7884,30.3739,0.2403,11371.4981,4871.5443
Thailand,1994,97.9752,103.7322511,3964.7332,24594.5121,868.0408,314.5978,0.0,5537.4521,11.7884,30.3739,0.2403,11371.6206,5047.2723
Thailand,1995,98.6088,103.6656128,3979.5326,24578.0158,867.8393,327.169,0.0,5490.77,11.8659,30.4747,0.2403,11241.8985,5212.1916
Thailand,1996,99.2075,103.8435789,3983.5627,24619.7525,872.6445,329.4709,0.0,5450.4713,11.9124,30.467,0.2403,11238.3116,5202.5076
Thailand,1997,99.9515,104.1505324,3991.0811,24692.1143,877.6668,332.2068,0.0,5389.7679,11.8814,30.4825,0.2403,11244.3414,5168.8948
Thailand,1998,101.1432,104.3460776,4008.4047,24737.4572,880.736,334.3924,0.0,5409.7517,11.9512,30.5445,0.2403,11169.0494,5154.9308
Thailand,1999,102.079,104.2371493,4030.3274,24710.5649,882.4953,335.8728,0.0,5336.6519,11.9589,30.498,0.2403,11180.7142,5217.142
Thailand,2000,103.4508,103.8609555,4039.9214,24619.6739,891.4471,338.5544,0.0,5337.1328,11.9589,30.4747,0.2403,11149.8919,5315.8616
Thailand,2001,111.9201,103.4891077,4052.5365,24522.6837,893.5707,339.3372,0.0,5363.835,12.1139,30.8932,0.2325,11080.5275,5430.9448
Thailand,2002,120.5406,103.077337,4065.9716,24416.0348,892.1214,340.43,0.0,5409.6451,12.4394,30.8777,0.2325,10997.215,5553.0653
Thailand,2003,131.7535,102.5850617,4068.2451,24287.6578,890.2535,342.6312,0.0,5385.7253,12.4859,30.8777,0.2325,11009.9098,5678.8379
Thailand,2004,141.9143,102.7510746,4081.3189,24317.0008,887.7734,343.4372,0.0,5355.9071,12.8812,30.8622,0.2325,10979.9544,5687.2985
Thailand,2005,157.0044,102.4802029,4081.7148,24237.4485,884.96,344.654,0.0,5346.3636,12.9355,30.839,0.217,10986.0842,5756.394
Thailand,2006,168.2232,102.0047916,4083.6651,24113.0619,884.6965,346.7079,0.0,5332.6271,12.9897,30.994,0.1938,10995.8276,5869.6269
Thailand,2007,179.7384,101.502275,4088.118,23981.9007,881.821,348.9478,0.0,5309.5781,13.0905,31.0327,0.1783,11008.6759,5995.4752
Thailand,2008,190.8234,100.5344248,4091.1195,23740.4588,880.271,351.1411,0.0,5294.7469,13.1137,31.0172,0.1783,11018.7472,6227.0056
Thailand,2009,201.49,99.22203796,4093.7744,23417.3759,878.7829,352.4665,0.0,5287.346,13.1447,31.025,0.1783,11021.9567,6541.0497
Thailand,2010,212.2262,98.75813466,4097.3282,23296.2111,878.1551,352.6137,0.0,5280.7755,13.2997,31.087,0.1783,11024.8766,6651.8369
Thailand,2011,225.4039,98.7534571,4101.3916,23281.9219,878.1551,353.8848,0.0,5252.0551,13.2145,31.1645,0.1705,11053.4738,6647.7569
Thailand,2012,244.3886,99.81698806,4103.3415,23516.0999,877.6126,353.908,0.0,5243.353,13.2145,31.149,0.1318,11065.1475,6390.2445
Thailand,2013,273.1272,100.1281483,4104.5875,23561.413,877.2948,354.4583,0.0,5238.8596,13.1525,31.1567,0.1163,11077.0495,6307.3384
Thailand,2014,298.227,99.99857309,4097.9254,23505.499,883.6114,359.4031,0.0,5213.8265,12.8812,31.3893,0.1085,11143.3773,6292.3703
Thailand,2015,311.643,100.0,4098.758,23492.4138,883.5184,359.2558,0.0,5213.7944,12.8812,31.3583,0.1085,11146.0008,6288.8675
Thailand,2016,313.7414,99.79639727,4084.0716,23441.8205,883.4409,358.7598,0.0,5182.8639,12.8502,31.0947,0.1085,11254.4607,6275.3238
Thailand,2017,323.3616,99.74088773,4081.1793,23419.002,884.5647,360.2169,0.0,5185.236,12.5557,30.994,0.1085,11272.1352,6269.2153
Thailand,2018,329.1221,99.6996732,4085.2498,23403.4484,884.8515,360.2789,0.0,5187.8087,14.3538,31.1412,0.1085,11277.1932,6265.0516
Thailand,2019,329.8953,99.61968501,4087.6191,23383.6134,885.5258,359.3101,0.0,5156.9132,14.4081,31.4668,0.1085,11329.9589,6259.7418
Thailand,2020,331.5984,99.60103542,4088.6332,23377.5948,886.0915,357.9073,0.0,5147.196,14.4933,31.5443,0.1085,11345.5338,6258.1307
United Kingdom,1992,661.8192,96.53298466,11867.6727,6546.0789,461.2825,0.0,0.0,765.9311,1461.9797,499.1744,64.7704,1984.6976,63.9227
United Kingdom,1993,681.7746,96.62496322,11859.4088,6532.9913,461.0888,0.0,0.0,765.015,1461.3364,499.0349,63.7628,1987.4901,65.4264
United Kingdom,1994,701.0499,96.70583366,11850.9221,6519.7545,460.9105,0.0,0.0,764.2912,1460.9257,498.8954,62.9103,1990.3876,67.2822
United Kingdom,1995,718.0234,97.82936584,11771.1205,6586.6725,461.8638,0.0,0.0,765.2654,1446.0603,500.2982,62.2747,2002.5023,63.248
United Kingdom,1996,732.1195,98.22177114,11735.3507,6601.8765,463.5224,0.0,0.0,765.9986,1437.7984,501.7088,61.864,2016.4632,60.6273
United Kingdom,1997,742.4896,98.86364769,11641.7259,6639.4338,466.4753,0.0,0.0,768.7166,1405.4713,503.0031,61.5772,2089.0068,59.4296
United Kingdom,1998,752.4818,99.35906349,11605.3678,6666.4332,467.2581,0.0,0.0,769.62,1400.6971,503.8789,61.3059,2093.7823,56.5042
United Kingdom,1999,762.3287,99.93027015,11551.2907,6699.237,468.0099,0.0,0.0,773.7633,1352.4119,506.7001,61.1587,2144.6867,57.7423
United Kingdom,2000,771.6293,100.1014445,11520.0111,6702.7176,468.6299,0.0,0.0,777.5727,1323.4407,508.1572,60.8874,2184.9673,59.3161
United Kingdom,2001,843.0573,100.5070883,11487.7678,6661.5781,466.4133,0.0,0.0,773.8265,1308.7692,508.5369,57.888,2209.3718,60.1204
United Kingdom,2002,899.0813,100.8340275,11456.4781,6629.9659,465.2585,0.0,0.0,773.1487,1305.6457,507.8471,56.4697,2226.1411,57.2932
United Kingdom,2003,936.202,100.9586369,11440.1654,6602.1495,463.7859,0.0,0.0,772.5725,1303.2896,507.1419,56.0511,2238.8049,57.1665
United Kingdom,2004,976.3918,100.9795549,11432.8811,6563.5216,462.9566,0.0,0.0,770.7062,1300.0034,506.9016,55.5939,2253.1037,55.2694
United Kingdom,2005,978.5077,100.8797875,11443.0734,6553.9563,462.6001,0.0,0.0,769.6126,1299.6779,506.7776,55.4931,2253.8628,53.7678
United Kingdom,2006,980.548,100.8790857,11448.6688,6551.8636,462.1506,0.0,0.0,769.5975,1298.8331,506.8318,55.4311,2255.0238,48.381
United Kingdom,2007,982.3035,100.6087976,11469.3744,6529.9263,461.4918,0.0,0.0,768.4872,1298.2131,507.3666,55.4931,2255.3098,49.3635
United Kingdom,2008,985.9132,100.2471563,11497.2667,6499.3137,460.6858,0.0,0.0,766.8093,1297.5775,508.0719,55.5319,2256.3728,49.7866
United Kingdom,2009,986.6863,100.2480607,11498.3219,6498.6081,460.8873,0.0,0.0,766.8833,1297.1203,508.6454,55.5009,2258.4797,46.1961
United Kingdom,2010,987.4013,100.1806742,11499.6457,6492.8615,460.5385,0.0,0.0,767.0941,1296.4537,509.5135,55.5241,2258.2682,50.0287
United Kingdom,2011,988.0524,100.183408,11502.6645,6492.4145,460.4222,0.0,0.0,767.282,1295.4152,509.6607,55.5086,2257.714,48.1951
United Kingdom,2012,989.6683,100.1063055,11511.4938,6485.0415,460.1277,0.0,0.0,766.9309,1295.1904,509.7382,55.3458,2255.7706,48.0219
United Kingdom,2013,990.1043,100.0660209,11518.0111,6481.5976,460.6935,0.0,0.0,766.8217,1294.9114,509.839,55.3691,2253.5323,46.4493
United Kingdom,2014,990.6333,100.0789743,11511.7716,6482.0358,461.1508,0.0,0.0,766.8891,1294.1596,509.715,55.3226,2259.0653,46.5862
United Kingdom,2015,991.1332,100.0,11511.4504,6475.6391,461.1353,0.0,0.0,766.8709,1294.1906,509.715,55.3226,2259.0847,52.7876
United Kingdom,2016,991.604,99.74802633,11534.9757,6456.354,461.2903,0.0,0.0,765.8215,1293.4233,509.9863,55.5551,2258.3484,49.9708
United Kingdom,2017,992.5922,99.66234447,11539.979,6448.9681,461.3445,0.0,0.0,765.4913,1293.6016,510.056,55.4388,2259.287,50.5708
United Kingdom,2018,993.6734,99.57710911,11540.3041,6441.5226,461.3523,0.0,0.0,766.34,1293.3381,510.0405,55.6016,2265.9101,49.2467
United Kingdom,2019,995.8474,99.55588575,11534.9904,6437.7639,461.5693,0.0,0.0,768.9616,1293.6403,510.2343,55.2683,2270.4553,48.5986
United Kingdom,2020,995.6497,99.57277211,11527.4434,6439.1066,461.9723,0.0,0.0,768.9651,1293.183,510.2885,55.2451,2276.4871,48.6087
United States,1992,6032.8055,97.31036872,199900.3208,151507.7397,18850.6,192.172,6536.7542,202541.9152,12527.3,18636.243,18221.4423,296011.105,1728.4129
United States,1993,6225.3379,97.31383381,199860.5328,151320.9152,18849.1,191.9937,6536.7542,202502.815,12523.1,18635.643,18220.0423,295999.4902,1821.6671
United States,1994,6415.9404,97.36948224,199817.8825,151220.2694,18847.4,191.893,6536.7542,202468.1965,12518.8,18635.343,18218.7423,295986.8191,1828.5502
United States,1995,6608.8216,97.65882167,199732.9824,151495.9172,18875.3,191.6837,6536.7542,202425.3134,12309.0,18603.0508,18222.3423,295769.8303,1916.2039
United States,1996,6799.6334,97.83842412,199505.8276,151595.7731,18944.5,191.4047,6536.7542,202047.9021,12176.6,18622.1515,18221.9423,296096.3106,1947.8134
United States,1997,6967.1532,97.93704765,199327.3336,151587.9412,18984.3,191.1799,6536.7542,201764.6044,12019.5,18643.2593,18223.8423,296306.9356,2133.9354
United States,1998,7118.7342,98.18730646,199461.023,151841.5128,19034.3,191.0327,6536.7542,201595.0755,11641.1,18680.6446,18227.9423,296211.2994,2147.2988
United States,1999,7245.0295,98.43303977,199640.1209,152112.9953,19111.1,191.0249,6536.7542,200737.6309,10937.9,18760.5328,18231.1423,296840.2215,2341.9614
United States,2000,7379.8405,98.71963304,199536.6794,152442.1292,19139.5,190.9939,6536.7542,200299.9902,9941.3955,18873.7366,18235.8423,297762.3197,2347.0288
United States,2001,7724.175,98.97998581,199462.9315,152519.3057,19123.5,190.6142,6536.7542,200090.45,9185.023,18952.8769,18244.4423,298308.4267,2347.7886
United States,2002,7985.55,99.09933738,199426.2007,152451.0742,19120.2,190.3971,6536.7542,200096.459,8819.7141,19002.5954,18250.1423,298400.6823,2406.0507
United States,2003,8165.475,99.18812524,199409.3007,152414.9518,19109.3,190.2654,6536.7542,200001.3397,8447.546,19050.2752,18265.1423,298658.6956,2437.1209
United States,2004,8289.3,99.23301951,199414.904,152363.9846,19085.0,190.1646,6536.7542,199826.9219,8020.5979,19085.2597,18272.6423,299160.4509,2441.2103
United States,2005,8533.05,99.30713663,199379.3566,152240.1715,19081.2,190.1724,6536.7542,199743.5007,7955.099,19100.5062,18279.2423,299175.6528,2472.1656
United States,2006,8781.075,99.36144718,199373.3828,152080.0695,19078.8,189.9631,6536.7542,199781.6019,7789.449,19142.6139,18286.4423,299143.3309,2503.3711
United States,2007,9003.3,99.4523328,199328.5466,152005.0922,19066.9,190.2034,6536.7542,199829.4323,7739.9004,19154.6984,18299.35,298996.4414,2536.8633
United States,2008,9171.9,99.52626248,199254.1215,151955.9614,19046.5,190.2809,6536.7542,199897.1077,7708.3794,19252.5069,18331.55,298783.6953,2557.4556
United States,2009,9338.775,99.5621349,199208.1503,151847.4826,19070.4,190.2189,6536.7542,199924.3162,7613.9559,19252.6922,18345.55,298782.3816,2577.3912
United States,2010,9500.7,99.64026527,199320.8283,151811.7913,19073.5,190.1336,6536.7542,200059.55,7624.2562,19283.2922,18359.6578,298327.2114,2598.9154
United States,2011,9648.15,99.68890014,199386.682,151743.0882,19084.3,190.1336,6536.7542,200239.5634,7622.2179,19306.8154,18363.0578,297945.6406,2620.2424
United States,2012,9829.725,99.75960554,199374.4999,151675.8945,19083.7,190.0794,6536.7542,200338.6726,7627.5579,19317.9464,18365.3578,297703.9862,2641.9684
United States,2013,10075.125,99.84714741,199343.4819,151572.4056,19089.4,190.0484,6536.7542,200419.8212,7623.6284,19361.5704,18384.8578,297459.2185,2630.9004
United States,2014,10294.275,99.94438319,199282.0567,151510.5699,19086.9,190.0174,6536.7542,200405.0967,7622.7061,19370.0859,18392.0578,297375.4534,2620.6302
United States,2015,10412.475,100.0,199244.8031,151482.53,19085.6,190.0174,6536.7542,200393.1702,7622.5976,19379.1859,18400.2578,297328.8838,2611.0158
United States,2016,10566.675,100.0550211,199073.9496,151417.1291,19112.4,190.2654,6536.7542,200452.9719,7617.5986,19373.4217,18407.5578,297336.1457,2600.8248
United States,2017,10728.9,100.1767435,199004.4278,151452.337,19138.7,190.1104,6536.7542,200423.9057,7599.2921,19372.8801,18409.0578,297239.0326,2592.4281
United States,2018,10819.275,100.5663338,199680.669,151992.5492,19149.4,189.8546,6536.7542,200999.1508,7632.5957,19394.089,18406.6578,295284.352,2601.675
United States,2019,10912.725,100.8395207,200952.807,152341.4286,19171.1,189.2578,6536.7542,201428.1209,7717.1374,19423.3482,18464.1578,292942.844,2607.6468
United States,2020,10912.875,100.8772675,201022.4033,152408.3466,19179.1,189.1183,6536.5217,201446.1535,7725.4304,19414.0996,18458.1345,292820.3777,2608.7922
Vietnam,1992,73.3346,124.714062,1851.3828,10058.2785,771.0131,180.8719,0.0,5691.6264,58.3375,6.0996,18.7095,12058.9778,2175.701
Vietnam,1993,75.3458,123.8027861,1851.3782,9982.2364,770.9666,180.8486,0.0,5691.614,58.3375,6.0996,18.7095,12059.3549,2249.4416
Vietnam,1994,77.4733,121.6990147,1851.4022,9809.2011,770.9433,180.8486,0.0,5691.6,58.322,6.0996,18.7095,12059.747,2419.9859
Vietnam,1995,79.659,124.0085644,1893.0515,9994.6404,760.7593,170.091,0.0,5738.2732,58.477,6.0996,18.539,11731.1697,2493.5731
Vietnam,1996,81.3912,123.3701744,1902.1656,9941.0462,762.1079,171.6178,0.0,5695.3935,58.5778,6.0996,18.539,11712.0545,2595.3397
Vietnam,1997,83.292,123.334883,1923.1042,9936.2784,764.0145,172.8114,0.0,5680.9583,58.6088,6.0996,18.4925,11611.4969,2689.1763
Vietnam,1998,85.6055,122.5806192,1941.5928,9872.6894,765.0375,174.47,0.0,5687.9244,58.7948,6.0996,18.4925,11506.9842,2826.642
Vietnam,1999,87.8783,122.747602,1971.6502,9883.9821,764.5182,178.291,0.0,5738.0519,58.663,6.0996,18.3918,11319.3846,2917.4221
Vietnam,2000,90.2674,121.724151,2000.3597,9798.4491,766.2621,179.6085,0.0,5806.9362,58.7405,6.0996,18.3918,11156.4123,3062.8055
Vietnam,2001,94.8944,120.7511382,2022.605,9714.7758,764.1075,181.9724,0.0,5937.7833,58.942,6.0918,18.3918,10942.0633,3202.7055
Vietnam,2002,101.1373,120.5234849,2037.8648,9690.0386,764.9058,182.1662,0.0,5997.3403,58.9963,6.0841,18.3918,10838.3082,3249.0993
Vietnam,2003,105.776,119.3902468,2044.4709,9593.3371,765.2623,182.7397,0.0,5972.7451,59.0428,6.0841,18.3918,10823.2902,3373.1928
Vietnam,2004,110.1182,114.4730115,2053.7137,9189.5249,764.9755,183.5535,0.0,5918.9989,59.4691,6.0841,18.4383,10826.8585,3812.5981
Vietnam,2005,117.9248,109.6908942,2063.2676,8793.2251,763.4332,183.2977,0.0,5911.3279,59.4923,6.0841,18.4383,10803.968,4223.8737
Vietnam,2006,125.9988,109.3905572,2067.8513,8760.7521,762.6504,184.9486,0.0,5885.4527,59.4303,6.0453,18.446,10811.0681,4261.6891
Vietnam,2007,134.7703,109.0014981,2073.1398,8720.3739,758.7442,186.9094,0.0,5851.9336,59.6473,6.0453,18.4538,10834.6632,4299.6518
Vietnam,2008,143.1001,106.6692487,2080.5112,8522.5751,757.8374,187.6845,0.0,5848.0522,60.1744,6.0453,18.4615,10821.1379,4498.753
Vietnam,2009,152.1798,106.5001695,2088.026,8499.7597,757.1011,187.9403,0.0,5857.2245,61.3989,6.0531,18.4925,10796.4435,4519.7135
Vietnam,2010,162.4452,103.9420362,2093.9915,8281.6747,755.83,189.8701,0.0,5861.6066,62.3057,6.1693,18.4925,10776.7496,4735.1974
Vietnam,2011,171.7457,104.0182948,2103.7141,8278.5694,754.1327,193.4198,0.0,5893.1074,62.9723,6.1771,18.508,10718.0378,4743.9485
Vietnam,2012,186.7254,103.2862293,2107.6614,8204.1176,753.6521,193.9158,0.0,5895.8449,64.6464,6.1616,18.508,10706.9756,4806.1239
Vietnam,2013,212.0519,103.1284696,2111.2463,8165.9749,753.8691,194.0011,0.0,5895.0726,65.2664,6.1616,18.508,10706.1017,4816.0791
Vietnam,2014,243.3249,102.7949609,2116.0047,8107.6081,757.7986,194.2724,0.0,5900.8908,67.049,6.1538,18.5003,10697.8913,4834.8389
Vietnam,2015,256.1073,100.0,2116.6949,7867.7666,757.5971,194.2181,0.0,5900.7529,67.0335,6.1538,18.4925,10700.3179,5059.1982
Vietnam,2016,256.9036,99.2367856,2108.5112,7804.9677,763.5494,197.9616,0.0,5877.674,66.0414,6.1461,18.6243,10789.1271,5054.8263
Vietnam,2017,267.7329,98.94878447,2105.7757,7770.7416,763.906,200.7982,0.0,5890.0941,66.336,6.1306,18.6553,10807.5115,5046.651
Vietnam,2018,274.8478,98.57022705,2111.6044,7732.8731,763.968,203.1699,0.0,5917.2547,66.8862,6.1228,18.601,10792.0098,5056.9949
Vietnam,2019,275.6035,93.67890512,2116.3593,7334.7526,764.1385,205.1385,0.0,5915.4763,66.9482,6.1228,18.5933,10876.3644,5364.8353
Vietnam,2020,278.9226,93.45681707,2119.3006,7313.2949,765.053,205.278,0.0,5910.0871,67.049,6.0996,18.6165,10911.0724,5349.1405
World,1992,617.64114,99.76094050999998,40479.3973,40546.11756333334,7976.306589999999,366.23252333333323,1310.2259566666667,35197.79661,5098.870583333332,21471.28351,16043.022446666666,100843.78776666668,3572.5605633333334
World,1993,635.6537233333332,99.40129721833334,40483.02441666667,40452.27436666667,8002.42752,366.0351399999999,1310.2256966666669,35207.299576666665,5108.424883333334,21470.831206666666,16042.236733333335,100761.31494,3683.51779
World,1994,653.22337,98.76310727966666,40480.531783333325,40318.15099666666,8002.214776666666,365.9909633333333,1310.22544,35204.40787666667,5108.165773333331,21470.44441,16041.339269999999,100761.98726000001,3806.51728
World,1995,670.8852566666667,98.85192893366668,40474.273916666665,40488.723086666665,8018.663273333333,369.3171899999999,1310.2249233333334,35193.77595000001,5064.527493333334,21434.58672333333,16061.167750000002,100557.38539666666,3879.6795033333333
World,1996,688.3095933333334,99.23443770833336,40462.617346666666,40528.21428333332,8054.077739999999,370.71484666666663,1310.2244066666667,35149.545593333336,5051.106766666667,21436.695963333335,16069.062863333333,100477.88967,3924.75981
World,1997,704.44076,99.44304734699999,40478.714416666655,40580.55013999999,8077.679483333332,372.0233799999999,1310.2241466666667,35116.13409,5041.301243333333,21422.14290666667,16071.618656666666,100366.66032666666,3981.6532400000006
World,1998,720.62676,99.519116812,40520.66929,40666.633506666665,8102.216536666668,373.73649333333327,1310.2233733333335,35111.330056666666,5022.918266666667,21419.155083333335,16068.308060000003,100162.84946333332,4044.4956333333334
World,1999,735.7395233333333,100.34219440766667,40662.86125666667,40882.205449999994,8119.353550000001,375.22534666666655,1310.2231166666668,35065.45106,4968.60529,21369.85941000001,16028.911373333334,99862.50402999998,4142.216146666667
World,2000,752.0001333333335,100.78368526433333,40739.62833666666,40983.20089666667,8128.79649,376.1013966666667,1310.2223400000003,35023.24736000001,4899.251523333334,21279.183616666665,16036.18247,99819.47061,4175.886799999999
World,2001,802.1421433333334,100.65824435233334,40764.17768,40963.01729333333,8113.42633,376.7382266666667,1310.2223400000003,35010.20746333333,4822.288316666666,21251.193323333337,16043.576239999997,99807.48978666667,4258.763566666666
World,2002,846.0113833333332,101.09587493100001,40810.410326666664,40954.51330666667,8106.507843333334,377.24743000000007,1310.2223400000003,35002.804396666674,4782.584099999999,21225.63648666667,16023.324403333334,99771.92959666665,4311.920606666667
World,2003,885.6488733333333,101.27629677066666,40843.49917,40968.69845999999,8094.886983333331,377.9547866666666,1310.2223400000003,34994.039280000005,4749.130786666666,21192.87670333334,16019.845746666666,99745.58698333333,4340.87834
World,2004,925.8325333333335,101.60208304333332,40997.84669666666,41091.31672333334,8107.690380000002,378.1730933333334,1310.2223400000003,35064.61819666666,4709.424543333333,21115.773283333336,15960.201479999998,99437.31331666668,4424.712843333334
World,2005,963.6132200000001,101.216923962,41002.20648666666,40988.85266333332,8102.115550000001,378.63449999999995,1310.2223400000003,35061.029023333336,4700.953456666666,21116.415036666665,15937.189976666665,99429.17684666667,4532.783283333334
World,2006,998.7991466666668,100.8373711243333,41011.74418666667,40877.463136666665,8097.94431,379.7639966666667,1310.2223400000003,35065.429200000006,4689.060083333333,21107.22556,15926.994039999998,99419.78173333334,4638.770433333333
World,2007,1035.2573933333333,100.54016676833332,41055.82628333333,40822.96193,8089.005606666665,380.9821,1310.2223400000003,35080.59245333333,4669.713560000001,21097.119306666664,15874.671426666666,99424.34433333333,4682.5677633333335
World,2008,1068.4323066666666,100.67034118966666,41062.942950000004,40817.28880999999,8079.247310000001,382.3149266666667,1310.2223400000003,35123.731,4660.811123333333,21080.81893333334,15857.719983333336,99391.21721333332,4688.411766666666
World,2009,1099.0754000000002,100.51740982833333,41076.14930666667,40797.578720000005,8071.597783333333,383.28166000000004,1310.2223400000003,35148.873653333336,4647.89103,21061.25430333334,15844.520916666666,99384.66941,4698.214966666667
World,2010,1129.8805633333336,100.33513607933332,41103.94338666667,40759.84261333334,8066.480396666666,383.51545999999996,1310.2223400000003,35209.98276333333,4656.768256666666,21093.49321333334,15812.992773333333,99250.64077666664,4745.447836666667
World,2011,1158.6815433333334,100.03503328400001,41148.63448,40720.85858333333,8072.832903333334,383.78725,1310.2223400000003,35281.82733000001,4659.212750000001,21125.370706666665,15766.082390000001,99115.08302,4780.606173333334
